"Rnk","Player","Mean_Rating"
7058,"Distaso,Antonio Pio",-0.0813411076392533
7059,"Nemes,Gabor",-0.0813502443404237
7060,"Jenslokken,Vegard",-0.081413091848125
7061,"Kulikova,Polina",-0.0815126382462173
7062,"Starek,Stanislav",-0.0815437652898248
7063,"Fernandez Salmeron,R",-0.081638397708093
7064,"De Saboya E Silva,J",-0.0816756698095096
7065,"Nyazi,N",-0.0817060018750164
7066,"Svendsen,Pet",-0.081721937149779
7067,"Ruiz,Frayson Nycolas Rodrigues",-0.0817694566192364
7068,"Borozan,Marko",-0.0817914146968259
7069,"Melikhov,E",-0.0817948494950096
7070,"Mason,D",-0.0818232286877167
7071,"Khulan,Enkhsaikhan",-0.0819447794197814
7072,"Munkhzul,Davaakhuu",-0.0819631664827843
7073,"Vavra,P1",-0.0819706806840401
7074,"Sadiku,B",-0.0819912152830753
7075,"Ahmad,Bader R",-0.0820382301395314
7076,"Al Kathiri,Mana",-0.0821291184269716
7077,"Csernyik,Mark",-0.0821667277991687
7078,"Anas Khwaira",-0.0822118907094499
7079,"Prazak,Daniel",-0.082230993892072
7080,"Wilber,Matthew K",-0.0823174919501026
7081,"Narva,R",-0.0823411912723116
7082,"Kaforos,D",-0.0823948640316285
7083,"Egyed,Z",-0.0824003142364591
7084,"Golubovskis,Maksims",-0.0824861819060891
7085,"Al Ibrahim,Abdulrahman",-0.0825171270046571
7086,"Stavnjak,L",-0.0825404433225553
7087,"Steiner,Philippe",-0.0825782985450479
7088,"Szukics,A",-0.0826550114156519
7089,"Omota,Vlad",-0.0826870259244413
7090,"Cheshko,Darya",-0.0827755464497532
7091,"Garcia Gomez,Valeria",-0.0827988381078095
7092,"Hoffmann,Georg Paul",-0.0828243888300408
7093,"Lazaro Azcutia,Miguel",-0.0828792923805679
7094,"Doescher,Rasmus",-0.0829295141025848
7095,"Zerlauth,Elias",-0.0829660331929171
7096,"Siltanen,Samuel",-0.0830142682226099
7097,"Clancy,D",-0.083047776081265
7098,"Milson,Samuel A",-0.0830671401957656
7099,"Mobarak,Mohamed",-0.0830742660460657
7100,"Darmanin,Jake",-0.0830961751501101
7101,"Yan,Dexian",-0.0832599289221897
7102,"Purygin,A",-0.0832792305405895
7103,"Deligiannis,Christos Nikolaos",-0.0833346037258524
7104,"Afsari,Aidin",-0.0833466595692716
7105,"Abhinessh S",-0.083413311530434
7106,"Thompson,Connor",-0.0834826326671606
7107,"Umarov,Bekhruz",-0.083493213330627
7108,"Hertele,Stijn",-0.0835091444129349
7109,"Peglau,Dora",-0.0835666596328761
7110,"Mazanik,Mikita",-0.083619015178974
7111,"Ameya A R",-0.0836295030670718
7112,"Qiang,Elaina",-0.0836718363668143
7113,"Chertkov,Maksim",-0.0837407235164994
7114,"Bartzos,Iasonas",-0.0837408615628104
7115,"Nuriyeva,Nurtan",-0.0838017380074171
7116,"Van der Togt,Twan",-0.0838084607507037
7117,"Sharnarthi Shlok",-0.0838110997030077
7118,"Ano Tafalla,S",-0.0838451453680974
7119,"Avetisyan,Mariam",-0.0839101449877845
7120,"Balaskas,N",-0.0839171714341547
7121,"Orta Ruz,Andre Fernando",-0.0839283668258765
7122,"Demirbas,Emre",-0.083974023911529
7123,"Pascual,Diego",-0.0839813465169286
7124,"Tancsa,Tamas",-0.0840002146371595
7125,"Kholmatov,Y",-0.0840002729161058
7126,"Vanduyfhuys,Daria",-0.0840433181486713
7127,"Abraham,John Z",-0.0840475167494059
7128,"Pranay Akula",-0.084064444217417
7129,"Mata Gonzalez,J",-0.0842563830031175
7130,"Smekalov,Alexei",-0.0842919788196172
7131,"Papakonstantinou,Di1",-0.0843172714704762
7132,"Vardanyan,Aras",-0.0843232482544471
7133,"Sohal,T",-0.0843673857999778
7134,"Neelava,Choudhury",-0.0844726998536024
7135,"Younes,Mohamad Hussein",-0.0845444534266637
7136,"Tyszecki,Aliaksandr",-0.0845687947007786
7137,"Huseynov,Ahmed",-0.0845779934204542
7138,"Tay,Brian",-0.0846368765748718
7139,"Knobbe,Elise",-0.0847374581180079
7140,"Peneder,H",-0.0847629848123215
7141,"Pfeifer,Dylan Liu",-0.0847677263058542
7142,"Kekic,Ahmed",-0.0847907462664669
7143,"Rosegg,Dennis",-0.0848076636301547
7144,"Arouche,Nassim",-0.084837336931616
7145,"Neelabhro Bandyopadhyay",-0.0848733389407069
7146,"Mohylnyi,Stepan",-0.0849076523564494
7147,"Ferreira,H",-0.0849460453646499
7148,"Ilandzis,S",-0.0849596007085617
7149,"Levine,Owen",-0.0849715940038046
7150,"Engelhart,A",-0.0849756137060287
7151,"Shakaraliyev,Elchin",-0.084992044271184
7152,"Arias Diaz,Javier Alonso",-0.0850169137587566
7153,"Stefanovic,Bosko",-0.085021055987271
7154,"Mandic,Stefan",-0.0851123821300558
7155,"Dotlic,Z",-0.0851151675308588
7156,"Mijic,Sara",-0.0851445832496508
7157,"Seeman,T",-0.0851631621390541
7158,"Fiorito,F",-0.0851733692940298
7159,"Komekbayev,Ramazan",-0.0852557903218754
7160,"Salgado Allaria,C",-0.0852688298532107
7161,"Fedoryshyn,Ievgenii",-0.0852771777414752
7162,"Mai,Linh",-0.0852808982820202
7163,"Sandu,Andrei-Stefan",-0.0853151771650044
7164,"Perets,Dmytro",-0.0853592221355622
7165,"Gasparac,Gregor",-0.0853755584081412
7166,"Jakubse,Tamae Severina",-0.0854929416984962
7167,"DeDona,Mark",-0.0854955199218201
7168,"He,Tom Junde",-0.0855075202821259
7169,"Pulido Alvarez,A",-0.0855168032134158
7170,"Perreard,Nicolas",-0.085563318465755
7171,"Rej,T",-0.0855925565906609
7172,"Lain,Sander",-0.0856868993312827
7173,"Tascon Castro,Diego Alejandro",-0.0856984703996066
7174,"Kastrati,Labinot",-0.085715773070439
7175,"Marinakis,Hristos",-0.0857694488371965
7176,"Kozhedub,Ivan",-0.085815735603284
7177,"Calcada,Lucas Galvan",-0.085857171563266
7178,"Pullela,Sricharan",-0.0858800818186947
7179,"Townsend,M",-0.0858931272874775
7180,"Chinni,Rishabh",-0.0859804406856706
7181,"Fernandez Etxaburu,Joxe Agustin",-0.0860264116456599
7182,"Albu,George",-0.0860681162977244
7183,"De Abreu,Roberto N",-0.0861847875457069
7184,"Stavropoulos,Sotirios",-0.0862583700790512
7185,"Boujida,Yanis",-0.086275549152726
7186,"Sramek,Vojtech",-0.0862776012677641
7187,"Dinanath,Hrdya",-0.0863714866733183
7188,"Begus,D",-0.0863977221766449
7189,"Husers,Yannic",-0.0864330461930385
7190,"Boudey,Simon",-0.0865376181836159
7191,"Maria,Lia-Alexandra",-0.0865592452183493
7192,"Jorgensen,L",-0.0865647492767827
7193,"Matnadze Bujiashvili,Ann",-0.0865782123869098
7194,"Monfa Escola,R2",-0.0865878470095992
7195,"Kiss,Pa1",-0.0866017365560086
7196,"Rashad,Rafat",-0.0866480201190198
7197,"Kincs,I",-0.0866532767937152
7198,"Smirnova,Ek",-0.0867377530956741
7199,"Passenier,Peter",-0.086741768087081
7200,"Garcia Andrada,Heidy Nicole",-0.0867429983360545
7201,"Alabdaljader,Mohammed",-0.0867728156622373
7202,"Mimbela Lopez,L",-0.0868701634089085
7203,"Berling,Egil",-0.0869724841256435
7204,"Vasilevich,I",-0.0869932427891422
7205,"Soos,A",-0.0870138885375892
7206,"Mosny,J",-0.0870203675385087
7207,"Jayanth Suravarapu",-0.0870713125702
7208,"Dingertz,Gustav",-0.0870797649878519
7209,"Barsov,A",-0.0871443133825127
7210,"Kalogridakis,Georgios",-0.0873054371930145
7211,"Munoz,S",-0.0873521906479937
7212,"Forestier,C",-0.0873585020129917
7213,"Sidiropoulos,N1",-0.0875897339508021
7214,"Tenguundalai Ganbat",-0.0876021585879835
7215,"Chen,Jinyan",-0.0878805210889213
7216,"Dijk,R",-0.0879021069819294
7217,"Silwal,Purushottam",-0.0879385695329784
7218,"Campos Munoz,Valentina",-0.0879472708207133
7219,"Smoliarenko,Illia",-0.087951904367677
7220,"Norri,J",-0.0879560673139162
7221,"Aytekin,Murat Eren",-0.0879635288788062
7222,"Tsakiris,H",-0.0879770476176216
7223,"Nguyen,Viet Anh",-0.088003346735672
7224,"Jozwik,Michal",-0.0880248306051636
7225,"Avila Rodriguez,Joshua Adrian",-0.0881575439150209
7226,"Kamperidis,Charalampos",-0.088207638559163
7227,"Exposito Milan,Adrian",-0.0882196756446997
7228,"Donoso Simonetti,Alvaro Matias",-0.0882201499880934
7229,"Heemskerk,W",-0.088242528618249
7230,"Berstler,Tobias",-0.0882475387358657
7231,"Stuer,M",-0.0882612752337489
7232,"Svaljek,R",-0.0884632159515579
7233,"Bardis,Harilaos-Panagiotis",-0.0884801987571641
7234,"Davidson,Kevin",-0.0884957586171354
7235,"Moscovitch,Michal",-0.0885077358829498
7236,"Sameer Singh Shergill",-0.0885446970541917
7237,"Gokul G",-0.0885510377019237
7238,"Lyons,B",-0.0885953891643051
7239,"Xu,Pengmo",-0.088771163653887
7240,"Parra Ordorica,Arnau",-0.0887890334275484
7241,"Lopez,Cesar PER",-0.0888186266680639
7242,"Sanchez,Jor",-0.0888458690230303
7243,"Torres Marques,S",-0.0889242567962923
7244,"Taylor,William J",-0.0889270737865979
7245,"Manucharyan,Andriy",-0.0889857368695594
7246,"Nayak,Sajan Kumar",-0.0890367768873101
7247,"Meissner,F",-0.0891142040247474
7248,"Gera,Marvin",-0.089157328407094
7249,"Comsa,Ciprian-Mihai",-0.0891857457321634
7250,"Avalos Parra,J",-0.0892616103850056
7251,"Alcon Llosada,Alex",-0.0893068473603019
7252,"Kiese,M",-0.0893155283039454
7253,"Banos Rosique,Rafael",-0.089336667143888
7254,"Van Helvoort,R",-0.0893467679222098
7255,"Schuster,K",-0.0893546387105501
7256,"Grzeca,P",-0.0893691663723602
7257,"Kopriva,Martin",-0.089377451942593
7258,"Hofene,D",-0.0894334666342746
7259,"Aubert,Estee",-0.0894737379253603
7260,"Moreno Silva,Valentina Gizett",-0.0894900054872523
7261,"Savina,A",-0.0894973907829177
7262,"Harish,Neeraj",-0.0895174314537002
7263,"Kammerer,R",-0.0895514780539588
7264,"Chua,Daniel James",-0.0895807883322295
7265,"Nery Junior,J",-0.0896323723575133
7266,"Ayush Das",-0.0896575394386152
7267,"Riipinen,J",-0.0897201346074144
7268,"Jansen,B",-0.0897261411531088
7269,"Birkisson,Bjorn Holm",-0.0897470251194507
7270,"Dezent,Eyal",-0.0897634535072474
7271,"Haddad,Peter",-0.0898442538414117
7272,"Diachek,Andrii",-0.0898689910698753
7273,"Basargan,U",-0.0898928686846891
7274,"Orlov,K",-0.0899238505867868
7275,"Van der Werf,M",-0.089926821504975
7276,"Latham,David",-0.0899692639706492
7277,"Myagmarsuren,Evsuld",-0.090016413354356
7278,"Nithik Reddy Bhavanam",-0.0900560546526023
7279,"Marzakov,Mihail",-0.0901059044533716
7280,"Todev,Simeon",-0.0901090480873704
7281,"Znuderl,M",-0.0902085046432938
7282,"Hatzl,J",-0.0902478256590754
7283,"Polak,Michal",-0.0902958940308446
7284,"Fernandez Mateos,Oihan",-0.0903151458283755
7285,"Asvestas,Emmanouil",-0.0903233704910032
7286,"Medic,Mir",-0.0903343662740547
7287,"Nishant Abhijeet Jawalkar",-0.0904441684297058
7288,"Nemtsas,H",-0.0905106479267431
7289,"Bartell,T",-0.0905531842024167
7290,"Schmied,Erik Rajmund",-0.0905919080414584
7291,"Schoen,Ra",-0.0906257966272719
7292,"Giannakopoulou,Ioanna",-0.0906408553589457
7293,"Mansor Habash,Zouheir",-0.0907229763419646
7294,"Hrisanthopoulos,D",-0.0907508584759081
7295,"Wu,William",-0.0908382880839012
7296,"Pardo Ruiz,Carlos",-0.0909604380680832
7297,"Ozcan,Kaan",-0.091058043714827
7298,"Serra Pages,J",-0.091158863637819
7299,"Poleksic,Dusan",-0.0912377502757669
7300,"Zarate,Lucas Ariel",-0.091277579240754
7301,"Papadimitriou,L",-0.0912914316292062
7302,"Golshaani,Taha",-0.091339343092979
7303,"Tusu,N",-0.0913610962730643
7304,"Sokhor,Nazar",-0.0913997733999918
7305,"Seker,Cinar",-0.0914114458215987
7306,"Werblinski,Wojciech",-0.0914328542275164
7307,"Kavin E",-0.0914602781407061
7308,"Chen,Yining",-0.0914868930528868
7309,"Wallinger,Nikolaus",-0.091488810024573
7310,"Kurschis,Anton",-0.0914947507384094
7311,"Canibe Ansorena,Mikel",-0.0915357774942707
7312,"Yalcin,Ozgun",-0.0915713690217956
7313,"Vennix,Tom",-0.0915853620427951
7314,"Robinson,Dav",-0.0916208216280075
7315,"Borda Rodas,Anapaola S.",-0.0916236576384671
7316,"Edwardss,Dylan",-0.0916294171250956
7317,"Sabatier,Mathis",-0.0917457266118112
7318,"Dufort,M",-0.0919401767692863
7319,"Suez Panama,G",-0.0919533138977478
7320,"Cibo,Faris",-0.0920021610518912
7321,"Vratny,R",-0.0920027896770239
7322,"Ilic,Sladjan",-0.092120187654227
7323,"Adavatkar,Rugved",-0.0921827642329216
7324,"Elsinga,Brian",-0.092187306665129
7325,"Lima,Artur Tin Lun Dai",-0.0922203899152069
7326,"Brown,Heath",-0.0922269166750869
7327,"Baker,Aidan",-0.0922328399777219
7328,"Liu,Mike",-0.0922670199574726
7329,"Botvinnik,Ir",-0.0922737111079021
7330,"Uzdemir,Ali Poyraz",-0.0923543410795005
7331,"Cloete,Willem Francois",-0.0923829143182086
7332,"Meglitsch,K",-0.0924822605843073
7333,"Rolletschek,H",-0.0925100248958415
7334,"Aballanet Beltran,Eloi",-0.0925106209700073
7335,"Letoret,Tim",-0.0925678722769144
7336,"Volpe,Leonel",-0.0926396611941278
7337,"Manukian,Ar",-0.0926455442842357
7338,"Gandhi,An",-0.0926529576267993
7339,"Khamula,Vasyl",-0.0926845918382378
7340,"Biolek,R2",-0.0927745554372013
7341,"Li Junyin",-0.0927751509357418
7342,"Santiago Sontay,Jenny Fernanda",-0.0927788499577537
7343,"Vinales Gonzalez,Enzo Mathias",-0.0928249803817993
7344,"Atterberg,David",-0.0928453454199818
7345,"Scheffknecht,P",-0.0928627889210104
7346,"Majcher,Igor",-0.0928659444402131
7347,"Pehar,Borna",-0.0928767980006344
7348,"Ballas,A",-0.0929288696436129
7349,"Hummel,Pau",-0.0929350451870532
7350,"Nagare,Akhilesh",-0.0929575334730716
7351,"Abdel Razik,K",-0.0929625361398712
7352,"Gijsen,S",-0.0930493889197509
7353,"Sabiani,Chjara",-0.0930593217792345
7354,"Van der Marel,B",-0.0930774361500321
7355,"Jimenez Ruano,Adrian",-0.0931121471546273
7356,"Galas,Bernadette",-0.093180547063889
7357,"Mrkaljevic,J",-0.0932389508248311
7358,"Muzis,Renars",-0.0932426367343026
7359,"Ashikmamutov,Saidkhon",-0.0932458660106823
7360,"Fodor,Kornel",-0.0932490483527793
7361,"Iribarren,Francisco",-0.0932902449233744
7362,"Smola,David",-0.0933444810206902
7363,"Matikainen,Risto",-0.0934045608931684
7364,"Sayed,M",-0.0934839603350099
7365,"Vivaan Sardana",-0.0934844061481382
7366,"Verbytski,Oleg",-0.093504365063025
7367,"Kranebitter,G",-0.0935075426228851
7368,"Aleksanyan Israilyan,Nicolas",-0.093545809490076
7369,"Bernado Lopez,Roger",-0.0935721818719176
7370,"De Jong,Jasper",-0.0936300179816292
7371,"Gregor,Alexandr",-0.0936809379445059
7372,"Steinbrenner,Peter",-0.0937374682301146
7373,"Gyurkovics,M",-0.0939003649289323
7374,"Tyukhanov,A",-0.0939199371345584
7375,"Kanter,E",-0.093920987836927
7376,"Stricker,Florian",-0.0939273279796182
7377,"Lakos,N",-0.0939338924168941
7378,"Geronimi,Jean-Thomas",-0.0939505061751274
7379,"Lampropoulos,Pavlos",-0.0939541485684986
7380,"Aasen,Sverre Milan Buaroy",-0.0939736243845961
7381,"Sovetbekova,Nurai",-0.0940695932584463
7382,"Sotirakopoulos,Panagiotis",-0.0941443268997646
7383,"Faizulaev,A",-0.094144881210009
7384,"Dingertz,Filip",-0.0942319304050475
7385,"Herndl,G",-0.0942529201519125
7386,"Saikat Nath",-0.0942791274259167
7387,"Wu Martin,E",-0.0943189996874894
7388,"Naga Sai Sarthak Karanam",-0.0944215468675411
7389,"Lorscheid,G",-0.0944396789624826
7390,"Pahljina,Marko",-0.0944460134260087
7391,"Povia,Pedro Cezar Vezneyan",-0.0944603076982733
7392,"Kjolberg,J",-0.0944841159596677
7393,"Garcia Monterde,F",-0.094496808558153
7394,"Kholyavko,Mariya",-0.094518959689434
7395,"Mulder,BP",-0.0945203149298641
7396,"Premshankar B U",-0.0945948727105675
7397,"Dominguez,Ramiro",-0.094616641668666
7398,"Basaric,S",-0.094631633575094
7399,"Jankovskis,G",-0.094760694405468
7400,"Llorente Bello,Eduardo",-0.0947826702612293
7401,"Wynn Zaw Htun",-0.0948082119693649
7402,"Boraso,A",-0.094853434200378
7403,"Mena,Martin",-0.0948827600096546
7404,"Ni,Beiyang",-0.0949382931717463
7405,"Yonemitsu,Kohei",-0.0950525767228019
7406,"Gavilan Diaz,M",-0.0950554355269286
7407,"Shishkareva,Anastasiya",-0.0950645533143946
7408,"Halkias,A",-0.0950835400286295
7409,"Hylarides,Charlie Ronald",-0.095120821094706
7410,"Cheng,Gongpu",-0.0951925598071454
7411,"Conde Riveiro,Xacobe",-0.0951966241517156
7412,"Jurkatis,H",-0.0952404038823285
7413,"Fitzsimons,D",-0.0953869473229178
7414,"Baselmans,Sam",-0.0954179908764456
7415,"Ezhil Aadhav Kaladharan",-0.0954710801680654
7416,"Shamatava,Nikolozi",-0.095515374706581
7417,"Guilleux,F",-0.0955154554772079
7418,"Di Bartolomeo,Adrian Mikail",-0.0956407521471821
7419,"Mantic,Andrej",-0.0956593697358324
7420,"Gonzalez de Miguel Yataco,Miguel",-0.0956997155543385
7421,"Hesse,Manuel",-0.0957171133941442
7422,"De Brito,Carlos",-0.0958061143833786
7423,"Danila,Stefan",-0.0958091163169536
7424,"Altucher,James",-0.095829722139126
7425,"Khakhlou,Arseni",-0.0958603364854555
7426,"Sabarez,Iulian",-0.0958985978998263
7427,"Cai,Youyang",-0.0959423276371225
7428,"Torrens Gonzalez,D",-0.0959663115017231
7429,"Diaz Foure,Jean Michel",-0.0960771114571215
7430,"Unukouski,Aliaxandr",-0.0960904203874098
7431,"Kacprzak,Karol",-0.0961274801657566
7432,"Shtavica,Alaudin",-0.0962349744580859
7433,"Krasuski,P",-0.0962450245791427
7434,"Jian,Alex",-0.0963037299779962
7435,"Hubers,Daan",-0.096312399850426
7436,"Karunasena,A P Chenitha Sihas Dinsara",-0.09633077755202
7437,"Wittwer,Ma",-0.0963588608345125
7438,"Serefidou,D",-0.0963880007515447
7439,"Sadka Darrell,Daria",-0.0964273471999864
7440,"Kendall,Arthur",-0.0964392887119571
7441,"Ruiz de Garibay Hernando,Hegoi",-0.0964974131003495
7442,"De Baets,Christof",-0.0965152735845741
7443,"Persson,Torbjoern",-0.096548952749948
7444,"Pipiras,Filipa Fortuna",-0.0966401037104322
7445,"Gadhavi Veerbhadrasinh",-0.0966541556956053
7446,"Petursson,G",-0.0966617733085318
7447,"Hanisch,S",-0.0967293712721262
7448,"Kozelsky,Marek",-0.0969591004099941
7449,"Kanana,Ziad",-0.0969945644469212
7450,"Bashylina,Luisa",-0.0970512241312735
7451,"Nimmy,A",-0.0970552855448316
7452,"Khodzhamkuliev,B",-0.0970807938529284
7453,"Marcziter,D",-0.0970843292340076
7454,"Quaranta,C",-0.0970936142634245
7455,"Ahmad,Al Romaithi",-0.0970973006024376
7456,"Bogomolnikova,Zlata",-0.0971158042419184
7457,"Ahn,Anastasia",-0.0971456488635192
7458,"Bilenkiy,Maksym",-0.0971698516423248
7459,"Lamik,Janos",-0.0971757934731288
7460,"Vecillas Rey,Daniel",-0.0971808476506701
7461,"Basha,Lir",-0.09721212289333
7462,"Pein,Jonathan",-0.0972161536338822
7463,"Starosta,Martyna",-0.0972420644681241
7464,"Thomsson,Hakan",-0.0972892342911232
7465,"Lincke,P",-0.0972933346408092
7466,"Narthavi,S",-0.0973450992570935
7467,"Kiritshenko,Platon",-0.0973451108886839
7468,"Brytsikau,Makar",-0.097380358108833
7469,"Atlas,D",-0.0974212361051492
7470,"Frendzas,P",-0.0974348305424425
7471,"Korjus,Onni",-0.0974483865026381
7472,"Lukas,Anne",-0.0974723928957915
7473,"Adhikari,Sunav",-0.0975284061649414
7474,"Catala Matienzo,I",-0.0975354146522581
7475,"Haidenko,Mykola",-0.0976323946686631
7476,"Arun,Siddharth",-0.097649375078733
7477,"Richter,Andreas",-0.0976633856742452
7478,"Hommerson,P",-0.0976682900391915
7479,"Taieb,Mohamad Anas.",-0.0976734917935004
7480,"Florstedt,Johannes",-0.0976752551883198
7481,"Snodgrass,Benjamin",-0.097832749365474
7482,"Clark,Eve",-0.0978507336619251
7483,"Xu,Sophia",-0.0979255250530982
7484,"Bancod,Ron",-0.0979529053950824
7485,"Mottola,Max",-0.0979732311521997
7486,"Olsen,Rudi B.",-0.0980178133900817
7487,"Van den Heuvel,Annelies",-0.0980355325244445
7488,"Choroszej,A",-0.0980442725631943
7489,"Gabersek,A",-0.0980673403659402
7490,"Bedic,S",-0.098208825486304
7491,"Bourban,Karel",-0.0982356399845158
7492,"Monteverde,J",-0.0982720442165745
7493,"Reimann,Sebastian",-0.0983543032376057
7494,"Ali,L",-0.098356786722404
7495,"Yang,Youqing",-0.0983726365273607
7496,"Shreyas Mishra",-0.0983826672921835
7497,"Van Foreest,Nanne",-0.0985397177333164
7498,"Verwer,R",-0.0985437929031953
7499,"Schilstra,Laurens",-0.0986874926119757
7500,"Nayem,Haque",-0.0986964931227612
7501,"Guerlach,Keigo",-0.0987146032498618
7502,"Cherniaev,A1",-0.0987151665590434
7503,"Nagarkatte Vedant",-0.0987304416146418
7504,"Stocco,Murilo de Andrade",-0.0987398257492932
7505,"Goudriaan,Tony",-0.0987567761406086
7506,"Shreya Rajesh",-0.0988039646026593
7507,"Hansen,Tommy",-0.0988131936445965
7508,"Hereklioglu,Sude",-0.0988788994895871
7509,"Stefanatos,N",-0.0988795593973695
7510,"Lu,Tony",-0.0989803914015621
7511,"Feher,Botond",-0.0989832257755488
7512,"Chiszko,Oskar",-0.0990116838421562
7513,"Melkevik,Egil",-0.0990457852197123
7514,"Sterck,Arno",-0.0990512679477175
7515,"Besbudak,Ozgur",-0.0991030796722953
7516,"Miroiu,G",-0.0991106856840718
7517,"Tudoroiu,Razvan-Catalin",-0.0992053085763831
7518,"Dinis de Sousa,J",-0.0992213241317452
7519,"Arnav,Agrawal",-0.099291997321012
7520,"Sayed,H",-0.099331581049533
7521,"Samvid Bhadri",-0.0993335776888056
7522,"Aldaihani,Turki",-0.0993527059367774
7523,"Baniyazov,Sunnat",-0.0993620542844303
7524,"Rahman,Ye",-0.0993926696782786
7525,"David,Eldin",-0.0994016919955379
7526,"Razumovskiy,Platon",-0.0994471553644134
7527,"Sullivan,Daniel",-0.0995027596596256
7528,"Mani,Bharathy",-0.0995490185593006
7529,"Neloy,Debnath",-0.0995699001718003
7530,"Pang,Ethan",-0.0996202873378629
7531,"Den Hartog,Marijn",-0.0996342687711556
7532,"Khafizova,Diana",-0.0997636229521248
7533,"Baars,Tije",-0.0997950842082308
7534,"Matic,Petar O",-0.0998959034557192
7535,"Sauer,Tim",-0.0999308963367015
7536,"Kurtz,Denis",-0.100053069670439
7537,"Cedervall,Magnus",-0.100065087305289
7538,"Burmakin,E",-0.10008146546972
7539,"Tan,Zhong Kai",-0.100086506658428
7540,"Martinez Lopez,Ramon 2005",-0.100166319347081
7541,"Saito,V",-0.100168005406302
7542,"Rotunno,Flavio",-0.100221073276
7543,"Riabtsev,Ivan",-0.10023765511093
7544,"Khanalizade,Elgun",-0.100366636932078
7545,"Lanza,D",-0.100375688435722
7546,"Lauterbach,I",-0.100381701608714
7547,"Pert,Nina",-0.100383369893262
7548,"Plazas,Jacob",-0.100415054633927
7549,"Barwick,Carmel",-0.100457490709671
7550,"Ali Khan,Amani",-0.10045947678175
7551,"Fragakis,E",-0.100503864683122
7552,"Maciol,R",-0.100508558902571
7553,"Lundstrom,Johanna",-0.100536949451554
7554,"Kanters,Cor",-0.10056131523979
7555,"Veljanoski,Andrej",-0.100570378418847
7556,"Xie,Timothy",-0.100581387941827
7557,"Bashirli,Saadat",-0.100600534115165
7558,"Encinas,Michelle Diane",-0.100622067207688
7559,"Pigeat,A",-0.100629753810323
7560,"Abdallah,Mohamed Khalil",-0.100653015555692
7561,"El Zein,Bassam",-0.100658779003232
7562,"Radivojevic,Vukasin",-0.100669686005726
7563,"Fizer,Marek",-0.100682279878019
7564,"Biti,O",-0.100718641063155
7565,"Acarbay,Al",-0.100798543041585
7566,"Mkrtchyan,Nona",-0.100816219113655
7567,"Yu,Tianxiang Carlos",-0.100832973899299
7568,"Molina Sumoza,Jesus Alberto",-0.100853274811011
7569,"Pattnayak,Nilsu",-0.100920002912334
7570,"Lima,Kleyton Alcantara",-0.100931359889744
7571,"Konstantakos,Christos D",-0.10093786296491
7572,"Rzadkowska,Kaja",-0.100947556751589
7573,"Nawarathne,Kenuth Lonitha",-0.100976989227632
7574,"Yan,Nathan",-0.100991170173012
7575,"Rosen,Noah",-0.101037186324105
7576,"Masius,Patrick",-0.101113236900635
7577,"Ampaire,Shakira",-0.101118782272216
7578,"Sioulis,Stergios",-0.101146632152923
7579,"Duijker,R",-0.101165654674069
7580,"Reid,Kevin",-0.101169019458624
7581,"Sedy,P",-0.101171824316395
7582,"Tinsay,Nathaniel",-0.101183670999665
7583,"Kovacsy,Barnabas",-0.101228001065449
7584,"Sipos,J",-0.101253555637341
7585,"Major,Robert",-0.101266532238175
7586,"Gasparian,Siarhei",-0.10135083591657
7587,"Charvi A",-0.101405101823822
7588,"Nagy,Kr",-0.101444098579455
7589,"Schroer,M",-0.101448903050546
7590,"Casas Crespo,Ibai",-0.10145588938053
7591,"Birmenko,Nikolay",-0.101496624457268
7592,"Fan,Jingyi",-0.101586866188829
7593,"Akshat,Kh",-0.101615144071826
7594,"Seyidli,Mirsaleh",-0.101653112906655
7595,"Navaratnam,Rohan Shan Tze",-0.10168220621009
7596,"Wolfer,Noah",-0.101688174492227
7597,"Subhrajit Dey",-0.101744774644698
7598,"Daksh Goyal",-0.10175253221093
7599,"Malygin,Vladislav",-0.101774038405741
7600,"Tkach,Mykola",-0.10179821869216
7601,"Tsiganova,M",-0.101816354108182
7602,"Ofarrill Cabrera,Esteban David",-0.101818139095618
7603,"Bergan,Gaute",-0.101831187538532
7604,"Colovic,M",-0.101832356460172
7605,"Gad,Ahmed Mohamed",-0.10187137584906
7606,"Adiguzel,Ufuk Alp",-0.102022795805083
7607,"Cruceru-Uceanu,Tudor-Mihai",-0.102037750963626
7608,"Szelenyi,N",-0.102054003283795
7609,"De Wolf,J",-0.102110371765267
7610,"Ortega Martinez,Jorge",-0.10211660335766
7611,"Maranhao,Jose Renato Ruiz",-0.102125775211604
7612,"Borocz,Lorinc",-0.102171701412048
7613,"Christou,Lambros",-0.102193170817059
7614,"Blokhin,Sofia",-0.102212296295353
7615,"Rakubovchuk,Danylo",-0.102234248799583
7616,"Traistaru,T",-0.102264336893375
7617,"Garcia Ramos,M",-0.102340352524353
7618,"Van der Linden,Hans",-0.102421374848493
7619,"Sagalchik,G",-0.102537360493279
7620,"Cornelisse,Lorelei",-0.102539928807146
7621,"Verma,Rudra",-0.1025847839893
7622,"Bauer,Pierre",-0.102636056768026
7623,"Iljushin,A",-0.102638724943
7624,"Johansson,William 2007",-0.102651011988242
7625,"Soldo,R",-0.102663475236265
7626,"Shakhzodova,Ozoda",-0.102702476703562
7627,"Djidjeli,Sarah",-0.102703912576879
7628,"Deak,S",-0.102805147642313
